job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Senior Data Engineer,Senior Data Engineer,"Washington, DC",via Trabajo.org,Full-time,False,"Illinois, United States",2023-10-29 13:07:02,True,True,United States,,,,Excella,"['python', 'nosql', 'aws', 'git']","{'cloud': ['aws'], 'other': ['git'], 'programming': ['python', 'nosql']}"
Software Engineer,DevOps Engineer,"Málaga, Spain",via BeBee,Full-time,False,Spain,2023-12-19 13:16:01,True,False,Spain,,,,Cathedral Software SL,"['bash', 'python', 'sql', 'nosql', 'postgresql', 'azure', 'ansible', 'terraform', 'jenkins', 'docker', 'kubernetes']","{'cloud': ['azure'], 'databases': ['postgresql'], 'other': ['ansible', 'terraform', 'jenkins', 'docker', 'kubernetes'], 'programming': ['bash', 'python', 'sql', 'nosql']}"
Data Engineer,Azure Data Engineer,United States,via Dice,Full-time,False,"Florida, United States",2023-02-28 13:14:02,False,True,United States,year,157500.0,,Jobot,"['t-sql', 'c#', 'python', 'sql', 'azure', 'github']","{'cloud': ['azure'], 'other': ['github'], 'programming': ['t-sql', 'c#', 'python', 'sql']}"
Senior Data Scientist,"Senior Data Scientist (Greater Boston Area, MA)",,via Built In Boston,Full-time,False,"New York, United States",2023-04-14 13:02:26,False,False,United States,,,,Deloitte,"['python', 'aws', 'azure', 'gcp', 'keras', 'tensorflow', 'pytorch', 'pandas', 'scikit-learn', 'jupyter', 'docker']","{'cloud': ['aws', 'azure', 'gcp'], 'libraries': ['keras', 'tensorflow', 'pytorch', 'pandas', 'scikit-learn', 'jupyter'], 'other': ['docker'], 'programming': ['python']}"
Data Engineer,Sr. Data Engineer,Anywhere,via LinkedIn,Full-time,True,"California, United States",2023-07-19 13:07:56,False,False,United States,,,,"RedRiver Systems, LLC","['sql', 'aws', 'azure', 'snowflake', 'airflow', 'tableau', 'flow']","{'analyst_tools': ['tableau'], 'cloud': ['aws', 'azure', 'snowflake'], 'libraries': ['airflow'], 'other': ['flow'], 'programming': ['sql']}"
Data Scientist,HR Data Scientist,"Yarmouth, ME",via ZipRecruiter,Full-time,False,"New York, United States",2023-03-22 13:10:02,False,False,United States,,,,"Tyler Technologies, Inc.","['python', 'sql', 'r', 'julia', 'java', 'sas', 'sas', 'spark', 'hadoop']","{'analyst_tools': ['sas'], 'libraries': ['spark', 'hadoop'], 'programming': ['python', 'sql', 'r', 'julia', 'java', 'sas']}"
Senior Data Engineer,Senior Software Data Engineer,South Africa,via LinkedIn,Full-time,False,South Africa,2023-11-27 13:58:55,False,False,South Africa,,,,Wetility,"['sql', 'python', 'java', 'scala', 'azure', 'spark', 'pyspark']","{'cloud': ['azure'], 'libraries': ['spark', 'pyspark'], 'programming': ['sql', 'python', 'java', 'scala']}"
Data Scientist,Lead Data Scientist,"Johnson City, TN",via Tarta.ai,Full-time,False,Georgia,2023-03-02 13:49:56,False,False,United States,,,,Honeywell,"['python', 'r', 'sql', 'hadoop', 'spark', 'tableau', 'microstrategy', 'flow']","{'analyst_tools': ['tableau', 'microstrategy'], 'libraries': ['hadoop', 'spark'], 'other': ['flow'], 'programming': ['python', 'r', 'sql']}"
Business Analyst,Compensation Analyst,"Madrid, Spain",via BeBee,Full-time,False,Spain,2023-05-21 13:01:41,True,False,Spain,,,,MongoDB,"['mongodb', 'mongodb', 'excel']","{'analyst_tools': ['excel'], 'databases': ['mongodb'], 'programming': ['mongodb']}"
Data Analyst,Data Analyst II,"St. Louis, MO",via Central Illinois Proud Jobs,Full-time,False,"Illinois, United States",2023-05-03 13:03:01,False,True,United States,,,,Corporate,"['sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql']}"
Data Engineer,Data Engineer,"Amsterdam, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-01-14 13:23:49,False,False,Netherlands,,,,Tencent,"['sql', 'java', 'python', 'golang', 'spark', 'linux']","{'libraries': ['spark'], 'os': ['linux'], 'programming': ['sql', 'java', 'python', 'golang']}"
Data Scientist,Manager Data Scientist H/F,"Paris, France",via BeBee,Full-time,False,France,2023-04-24 13:21:50,False,False,France,,,,Page Personnel,"['python', 'r', 'sql', 'aws', 'gcp', 'chef']","{'cloud': ['aws', 'gcp'], 'other': ['chef'], 'programming': ['python', 'r', 'sql']}"
Data Scientist,Data Scientist - Clearance Required Jobs,"Tysons, VA",via Clearance Jobs,Full-time,False,"New York, United States",2023-02-08 21:02:40,False,False,United States,,,,LMI Government Consulting (Logistics Management Institute),"['sql', 'python', 'c++', 'java', 'r', 'matlab', 'sas', 'sas', 'oracle', 'spark', 'pyspark', 'plotly', 'scikit-learn', 'rshiny', 'tableau', 'qlik', 'power bi']","{'analyst_tools': ['sas', 'tableau', 'qlik', 'power bi'], 'cloud': ['oracle'], 'libraries': ['spark', 'pyspark', 'plotly', 'scikit-learn', 'rshiny'], 'programming': ['sql', 'python', 'c++', 'java', 'r', 'matlab', 'sas']}"
Senior Data Analyst,Senior Data Quality Analyst (SQL) – (450 EUR per day),Anywhere,via LinkedIn,Contractor,True,Ireland,2023-02-23 13:50:18,True,False,Ireland,,,,Archer Recruitment,"['sql', 'ssrs', 'ssis']","{'analyst_tools': ['ssrs', 'ssis'], 'programming': ['sql']}"
Data Engineer,Data Engineer,Spain,via Trabajo.org,Full-time,False,Spain,2023-03-05 13:18:44,False,False,Spain,,,,Nordex Group,"['r', 'python', 'sql', 'azure', 'power bi', 'kubernetes', 'docker']","{'analyst_tools': ['power bi'], 'cloud': ['azure'], 'other': ['kubernetes', 'docker'], 'programming': ['r', 'python', 'sql']}"
Cloud Engineer,Content Analyst,"Carmona, Spain",via BeBee,Full-time,False,Spain,2023-12-11 13:56:26,False,False,Spain,,,,Majorel Portugal,,
Machine Learning Engineer,ML Engineer,"Lima, Peru",via BeBee Perú,Full-time,False,Peru,2023-02-11 13:34:10,False,False,Peru,,,,Fusemachines,"['python', 'tensorflow', 'pytorch']","{'libraries': ['tensorflow', 'pytorch'], 'programming': ['python']}"
Data Engineer,Technical Program Manager – Data Engineering (Vaga afirmativa para...,"São Paulo, State of São Paulo, Brazil",via SmartRecruiters Job Search,Full-time,False,Brazil,2023-07-17 13:57:20,True,False,Brazil,,,,Experian,"['python', 'scala', 'golang', 'mongodb', 'mongodb', 'cassandra', 'aws', 'hadoop', 'spark', 'kafka']","{'cloud': ['aws'], 'databases': ['mongodb', 'cassandra'], 'libraries': ['hadoop', 'spark', 'kafka'], 'programming': ['python', 'scala', 'golang', 'mongodb']}"
Business Analyst,Operations Analyst,Anywhere,via LinkedIn,Full-time,True,Singapore,2023-10-31 13:36:49,False,False,Singapore,,,,Shape Tech,['excel'],{'analyst_tools': ['excel']}
Data Engineer,Remote Data Engineer,Anywhere,via LinkedIn,Contractor,True,"California, United States",2023-11-08 13:26:59,True,False,United States,,,,SnapX.ai,"['sql', 'python', 'azure']","{'cloud': ['azure'], 'programming': ['sql', 'python']}"
Data Scientist,Sr. Data Scientist - Customer Experience Analytics (US REMOTE),"Tampa, FL",via Nexxt,Full-time,False,Georgia,2023-03-27 13:48:18,True,True,United States,,,,Splunk,"['python', 'sql', 'snowflake', 'matplotlib', 'seaborn', 'splunk', 'tableau']","{'analyst_tools': ['splunk', 'tableau'], 'cloud': ['snowflake'], 'libraries': ['matplotlib', 'seaborn'], 'programming': ['python', 'sql']}"
Data Scientist,Data Analytics Engineer / Data Scientist III,"La Grange, IL",via LinkedIn,Full-time,False,"New York, United States",2023-01-21 13:11:48,False,True,United States,,,,"Progress Rail, A Caterpillar Company","['python', 'r', 'sql', 'nosql', 'cassandra', 'aws', 'snowflake', 'hadoop', 'numpy', 'pandas', 'matplotlib', 'spark', 'pyspark', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['aws', 'snowflake'], 'databases': ['cassandra'], 'libraries': ['hadoop', 'numpy', 'pandas', 'matplotlib', 'spark', 'pyspark'], 'programming': ['python', 'r', 'sql', 'nosql']}"
Data Scientist,Data Scientist,"Mountain View, CA",via ZipRecruiter,Full-time,False,"California, United States",2023-06-06 13:03:16,False,False,United States,,,,Precision,,
Data Engineer,Data Engineer,"Manila, Metro Manila, Philippines",via LinkedIn,,False,Philippines,2023-06-14 13:14:04,False,False,Philippines,,,,Angkas,"['sql', 'nosql', 'elasticsearch']","{'databases': ['elasticsearch'], 'programming': ['sql', 'nosql']}"
Data Scientist,Data Scientist,"Vienna, VA",via Trabajo.org,Full-time,False,"New York, United States",2023-05-11 13:03:45,False,False,United States,,,,Zen Strategics LLC,"['python', 'r', 'spark', 'hadoop', 'git']","{'libraries': ['spark', 'hadoop'], 'other': ['git'], 'programming': ['python', 'r']}"
Data Engineer,Sr Data Engineer (Full-time),Anywhere,via LinkedIn,Full-time and Part-time,True,Georgia,2023-10-14 14:08:32,False,True,United States,,,,"Wells Fargo Bank, N.A., Canadian Branch","['sql', 'python', 'r', 'sql server', 'oracle', 'hadoop', 'spark', 'pyspark', 'plotly', 'jupyter', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['oracle'], 'databases': ['sql server'], 'libraries': ['hadoop', 'spark', 'pyspark', 'plotly', 'jupyter'], 'programming': ['sql', 'python', 'r']}"
Data Analyst,Junior Data Consultant - Data Analyst,"Rome, Metropolitan City of Rome Capital, Italy",via LinkedIn,Contractor,False,Italy,2023-09-01 13:54:14,False,False,Italy,,,,World Food Programme,"['c', 'python', 'r', 'sql', 'matplotlib', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['matplotlib'], 'programming': ['c', 'python', 'r', 'sql']}"
Data Engineer,Senior Software Development Engineer (Data Engineer),"Clayton, NC",via WJBF Jobs,Full-time,False,Georgia,2023-03-18 13:34:50,True,False,United States,,,,MetLife,"['python', 'sql', 'shell', 'azure', 'linux', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'cloud': ['azure'], 'os': ['linux'], 'programming': ['python', 'sql', 'shell']}"
Data Scientist,Data Scientist Junior en Alternance - Marseille,"Marseille, France",via Top Graduate,Full-time,False,France,2023-07-02 13:43:10,False,False,France,,,,Top Graduate,,
Data Analyst,Data Analysis/ Project Coordinator/ BA,"Jersey City, NJ",via Dice,Contractor,False,"New York, United States",2023-09-19 12:59:57,False,False,United States,hour,,65.0,Ionidea,"['excel', 'powerpoint']","{'analyst_tools': ['excel', 'powerpoint']}"
Data Analyst,Data Analyst,Fujairah - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-09-20 13:21:34,True,False,United Arab Emirates,,,,Work in USA,"['python', 'r']","{'programming': ['python', 'r']}"
Data Engineer,Data Engineer,,via LinkedIn,Full-time,False,"Texas, United States",2023-10-23 13:05:37,True,False,United States,hour,,55.0,Agility Partners,"['nosql', 'sql', 'hadoop']","{'libraries': ['hadoop'], 'programming': ['nosql', 'sql']}"
Software Engineer,Serverside Engineering Manager | Featured Wallet App,"Tokyo, Japan",via キャリアクロス,Full-time,False,Japan,2023-03-10 13:41:23,False,False,Japan,,,,Data Analysis Services Company,"['go', 'postgresql', 'mysql', 'redis', 'aws', 'aurora', 'flow', 'terraform', 'github', 'docker', 'jira', 'slack']","{'async': ['jira'], 'cloud': ['aws', 'aurora'], 'databases': ['postgresql', 'mysql', 'redis'], 'other': ['flow', 'terraform', 'github', 'docker'], 'programming': ['go'], 'sync': ['slack']}"
Data Engineer,Data analytics engineer,"Papendrecht, Netherlands",via Indeed,Full-time,False,Netherlands,2023-01-04 13:40:02,False,False,Netherlands,,,,Boskalis,"['azure', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'cloud': ['azure']}"
Data Analyst,Engineer (m/w/d) Data Analyst,"Lübeck, Germany",via BeBee,Full-time,False,Germany,2023-11-24 13:17:33,True,False,Germany,,,,Junge Die Bäckerei.,"['sql', 'r']","{'programming': ['sql', 'r']}"
Data Scientist,Data Scientist H/F,"Rhône, France",via Welcome To The Jungle,Full-time,False,France,2023-06-05 13:41:12,False,False,France,,,,NEXTON,,
Data Engineer,Staff Data Engineer,"Seoul, South Korea",via Trabajo.org - 작업 검색 - 작업,Full-time,False,South Korea,2023-11-28 13:36:09,False,False,South Korea,,,,Coupang,"['java', 'scala', 'python', 'redis', 'aws', 'spark', 'kafka', 'hadoop']","{'cloud': ['aws'], 'databases': ['redis'], 'libraries': ['spark', 'kafka', 'hadoop'], 'programming': ['java', 'scala', 'python']}"
Data Engineer,Data Engineer,"Boston, MA",via LinkedIn,Full-time,False,Sudan,2023-04-21 13:54:45,False,True,Sudan,,,,John Hancock,"['sql', 'python', 'r', 'javascript', 'azure', 'databricks', 'angular', 'power bi']","{'analyst_tools': ['power bi'], 'cloud': ['azure', 'databricks'], 'programming': ['sql', 'python', 'r', 'javascript'], 'webframeworks': ['angular']}"
Data Engineer,Senior QA Engineer (Big Data),Anywhere,via LinkedIn,Full-time,True,Ireland,2023-02-22 13:51:08,True,False,Ireland,,,,Binance,"['java', 'sql', 'hadoop', 'spark']","{'libraries': ['hadoop', 'spark'], 'programming': ['java', 'sql']}"
Senior Data Engineer,Senior Data Engineer,"Colombo, Sri Lanka",via LinkedIn,Full-time,False,Sri Lanka,2023-09-17 13:24:38,True,False,Sri Lanka,,,,BISTEC Global Services,"['python', 'sql', 'sql server', 'azure', 'databricks', 'spark', 'pyspark', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['azure', 'databricks'], 'databases': ['sql server'], 'libraries': ['spark', 'pyspark'], 'programming': ['python', 'sql']}"
Data Engineer,"Data Engineer – DataHub, Norlys FiberNet","Šentjernej, Slovenia",via LinkedIn,Full-time,False,Slovenia,2023-08-25 13:40:37,True,False,Slovenia,,,,Norlys,"['sql', 'python', 'azure', 'databricks', 'unity']","{'cloud': ['azure', 'databricks'], 'other': ['unity'], 'programming': ['sql', 'python']}"
Senior Data Scientist,Senior Data Scientist,"Shannon, County Clare, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-02-16 13:32:33,False,False,Ireland,,,,Tata Group,"['python', 'r', 'sql', 'aws']","{'cloud': ['aws'], 'programming': ['python', 'r', 'sql']}"
Data Scientist,Data Scientist Senior/Lead - H/F,"Courbevoie, France",via LinkedIn,Full-time,False,France,2023-01-30 13:13:42,False,False,France,,,,Assystem,"['python', 'java', 'scala', 'dynamodb', 'elasticsearch', 'aws', 'azure', 'kafka', 'hadoop', 'spark', 'airflow']","{'cloud': ['aws', 'azure'], 'databases': ['dynamodb', 'elasticsearch'], 'libraries': ['kafka', 'hadoop', 'spark', 'airflow'], 'programming': ['python', 'java', 'scala']}"
Senior Data Scientist,Senior Data Scientist,"Herndon, VA",via LinkedIn,Full-time,False,Georgia,2023-08-30 13:53:52,False,False,United States,,,,Idexcel,"['python', 'r', 'sql', 'javascript', 'aws', 'matplotlib', 'seaborn', 'ggplot2', 'numpy', 'pandas', 'scikit-learn', 'github', 'bitbucket']","{'cloud': ['aws'], 'libraries': ['matplotlib', 'seaborn', 'ggplot2', 'numpy', 'pandas', 'scikit-learn'], 'other': ['github', 'bitbucket'], 'programming': ['python', 'r', 'sql', 'javascript']}"
Data Scientist,Data Scientist (Machine Learning),"Kyiv, Ukraine",via Robota.ua,Full-time,False,Ukraine,2023-09-15 13:47:48,False,False,Ukraine,,,,"ФОРА, ООО",,
Business Analyst,Growth Analyst,Anywhere,via LinkedIn,Full-time,True,Netherlands,2023-01-10 13:42:57,True,False,Netherlands,,,,OSOME,['spreadsheet'],{'analyst_tools': ['spreadsheet']}
Senior Data Engineer,Senior Data Engineer,"Herndon, VA",via LinkedIn,Full-time,False,"Florida, United States",2023-01-19 13:50:44,True,False,United States,,,,Idexcel,"['scala', 'python', 'java', 'aws', 'snowflake', 'spark', 'kafka', 'pyspark', 'docker', 'ansible', 'terraform']","{'cloud': ['aws', 'snowflake'], 'libraries': ['spark', 'kafka', 'pyspark'], 'other': ['docker', 'ansible', 'terraform'], 'programming': ['scala', 'python', 'java']}"
Cloud Engineer,"AWS DATA LAKE, DATA PIPELINE",India,via LinkedIn,Full-time,False,India,2023-09-30 13:34:58,True,False,India,,,,Zensar Technologies,"['java', 'python', 'scala', 'dynamodb', 'aws', 'redshift', 'snowflake', 'databricks', 'airflow', 'hadoop', 'pyspark', 'express']","{'cloud': ['aws', 'redshift', 'snowflake', 'databricks'], 'databases': ['dynamodb'], 'libraries': ['airflow', 'hadoop', 'pyspark'], 'programming': ['java', 'python', 'scala'], 'webframeworks': ['express']}"
Senior Data Engineer,Senior Data Engineer,"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-02-01 13:51:52,True,False,India,,,,IDFC FIRST Bank,"['sql', 'python', 'scala', 'aws', 'spark', 'hadoop', 'yarn']","{'cloud': ['aws'], 'libraries': ['spark', 'hadoop'], 'other': ['yarn'], 'programming': ['sql', 'python', 'scala']}"
Software Engineer,Software Engineer to Data Warehouse in Sweden IT and data ·...,"Umeå, Sweden",via SimplyHired,Full-time,False,Sweden,2023-12-20 13:14:56,False,False,Sweden,,,,SWED BANK,['sql'],{'programming': ['sql']}
Senior Data Analyst,Manager Data,"Valencia, Spain",via Trabajo.org,Full-time,False,Spain,2023-03-05 13:16:18,True,False,Spain,,,,SDG Group,,
Data Scientist,Lead Data Scientist,"Phoenix, AZ",via LinkedIn,Full-time,False,"California, United States",2023-02-03 13:06:35,False,False,United States,,,,Honeywell,"['python', 'r', 'sql', 'hadoop', 'spark', 'tableau', 'microstrategy', 'flow']","{'analyst_tools': ['tableau', 'microstrategy'], 'libraries': ['hadoop', 'spark'], 'other': ['flow'], 'programming': ['python', 'r', 'sql']}"
Data Engineer,Data Engineer Jr,Argentina,via LinkedIn,Full-time,False,Argentina,2023-05-31 14:00:43,True,False,Argentina,,,,Randstad Argentina,"['python', 'azure']","{'cloud': ['azure'], 'programming': ['python']}"
Machine Learning Engineer,Machine Learning Engineer,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-24 13:17:39,False,False,Singapore,,,,SnapHunt Pte Ltd,"['c++', 'python', 'tensorflow', 'opencv']","{'libraries': ['tensorflow', 'opencv'], 'programming': ['c++', 'python']}"
Data Scientist,Data Scientist,"New Delhi, Delhi, India",via Indeed,Full-time,False,India,2023-08-08 13:12:37,False,False,India,,,,Maruti Suzuki India Ltd,"['sql', 'python', 'r', 'sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sql', 'python', 'r', 'sas']}"
Data Analyst,Trade Compliance Data Analyst,"Charlotte, NC",via ZipRecruiter,Full-time,False,Georgia,2023-03-23 13:54:42,False,True,United States,,,,Corning,['excel'],{'analyst_tools': ['excel']}
Data Analyst,Lead Data Analyst [Remote],Anywhere,via LinkedIn,Full-time,True,Canada,2023-01-23 13:14:40,False,False,Canada,,,,Talentify.io,"['sql', 'python', 'aws', 'redshift']","{'cloud': ['aws', 'redshift'], 'programming': ['sql', 'python']}"
Data Engineer,AWS Data Engineer,"Jersey City, NJ",via LinkedIn,Full-time,False,"Florida, United States",2023-12-19 13:10:54,False,False,United States,,,,Compunnel Inc.,"['aws', 'redshift']","{'cloud': ['aws', 'redshift']}"
Senior Data Analyst,"Senior Analyst, Data Management",India,via BeBee India,Full-time,False,India,2023-06-25 13:48:22,False,False,India,,,,BNY Mellon,"['sql', 'vba', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql', 'vba']}"
Data Engineer,Data Engineer II,"St. Louis, MO",via TEKsystems Careers,Full-time,False,"Texas, United States",2023-10-12 13:27:09,False,False,United States,,,,TEKsystems,"['sql', 'sql server', 'snowflake', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['snowflake'], 'databases': ['sql server'], 'programming': ['sql']}"
